,order_id,driver_id,client_id,dttm,date,arrived_distance,arrived_duration,distance,duration,from_latitude,from_longitude,to_latitude,to_longitude,mark,client_rate_ride,client_rides_cnt,driver_rides_cnt,comment,is_aggressive
804,1800658047,21844459,5424640,2021-01-31 00:17:00,2021-01-31,340.0,1.0,3.3,7.0,55.69193163129219,37.53084484487772,55.70806503295898,37.51342010498047,Kia Ceed,5.0,52.0,264.0,Больше нечего сказать,0
805,1804605051,10865002,5424640,2021-02-01 09:36:00,2021-02-01,40.0,0.0,14.4,27.1,55.70806503295898,37.51342010498047,55.79106903076172,37.54313278198242,Kia Ceed,5.0,53.0,577.0,Больше нечего сказать,0
806,1794865163,18075283,19191022,2021-01-29 13:25:00,2021-01-29,20.0,0.0,14.9,23.1,55.87482575246264,37.51714009791613,55.79731999999999,37.540708,Toyota Camry,5.0,11.0,140.0,Больше нечего сказать,0
807,1795009795,17735531,19191022,2021-01-29 14:08:00,2021-01-29,10.0,0.0,13.6,18.7,55.79727458,37.54043965,55.87493616162597,37.51692049205303,Toyota Camry,5.0,11.0,126.0,Больше нечего сказать,0
808,1801526099,16197327,19191022,2021-01-31 10:07:00,2021-01-31,1130.0,3.0,13.6,21.2,55.87485735171012,37.517074048519135,55.79731999999999,37.540708,Skoda Octavia,5.0,13.0,237.0,Больше нечего сказать,0
809,1801634443,21370763,19191022,2021-01-31 10:45:00,2021-01-31,10.0,0.0,13.3,18.0,55.79727458,37.54043965,55.87493616162597,37.51692049205303,Kia Optima,5.0,13.0,223.0,Водитель был не пристегнут ремнём безопасности,0
810,1804574935,10637106,19191022,2021-02-01 09:27:00,2021-02-01,1260.0,3.0,14.2,36.3,55.87484174018036,37.51731041818857,55.79731999999999,37.540708,Kia Ceed,5.0,15.0,388.0,Больше нечего сказать,0
811,1804872787,21306243,19191022,2021-02-01 11:08:00,2021-02-01,0.0,0.0,13.1,19.6,55.79727458,37.54043965,55.87493616162597,37.51692049205303,Kia K5,5.0,15.0,38.0,Больше нечего сказать,1
812,1779688683,15852979,59484642,2021-01-24 22:37:00,2021-01-24,10.0,0.0,20.1,22.2,55.705325832996245,37.68615748733283,55.79106799,37.54313347,Hyundai Elantra,5.0,8.0,115.0,Больше нечего сказать,0
813,1784574303,21244247,59484642,2021-01-26 12:45:00,2021-01-26,0.0,0.0,2.6,6.7,55.791205000000005,37.524418,55.79746279,37.5375335,Kia Optima,,9.0,83.0,Больше нечего сказать,0
814,1785946295,14636346,59484642,2021-01-26 20:09:00,2021-01-26,230.0,1.0,1.8,4.2,55.79106799,37.54313347,55.791205000000005,37.524418,Hyundai Sonata,5.0,9.0,20.0,Больше нечего сказать,0
815,1788222035,11882206,59484642,2021-01-27 14:06:00,2021-01-27,60.0,0.0,1.7,4.1,55.791205000000005,37.524418,55.79106799,37.54313347,Skoda Octavia,5.0,11.0,85.0,Больше нечего сказать,0
816,1791561907,17942747,59484642,2021-01-28 13:57:00,2021-01-28,60.0,0.0,1.7,4.6,55.791205000000005,37.524418,55.79106799,37.54313347,Skoda Octavia,5.0,12.0,335.0,Больше нечего сказать,0
817,1793317671,18719471,59484642,2021-01-28 23:59:00,2021-01-28,50.0,0.0,10.6,17.9,55.74329889999999,37.6522145,55.79106799,37.54313347,Skoda Octavia,,12.0,188.0,Больше нечего сказать,1
818,1772232263,19320343,31122362,2021-01-22 18:30:00,2021-01-22,310.0,1.0,5.2,22.3,55.78976521,37.61166133,55.759866,37.594439,Hyundai Solaris,,9.0,320.0,Больше нечего сказать,0
819,1775171611,15480023,31122362,2021-01-23 15:36:00,2021-01-23,1700.0,6.0,4.6,8.3,55.79285126,37.61463143,55.784576,37.665351,Kia Optima,5.0,10.0,2.0,Больше нечего сказать,0
820,1776205555,21378087,31122362,2021-01-23 20:38:00,2021-01-23,50.0,0.0,4.2,6.2,55.784545900000005,37.66492081,55.78966864722349,37.612384669482715,Toyota Camry,5.0,10.0,331.0,Больше нечего сказать,0
821,1789409435,16749823,31122362,2021-01-27 20:16:00,2021-01-27,60.0,0.0,3.5,10.3,55.789099929108886,37.634540051221855,55.787872,37.603242,Hyundai Solaris,5.0,12.0,232.0,Больше нечего сказать,0
822,1795887783,22241187,31122362,2021-01-29 18:40:00,2021-01-29,150.0,1.0,9.4,14.3,55.789764399999996,37.61166,55.755679,37.665639,Hyundai Solaris,5.0,13.0,10.0,Больше нечего сказать,0
823,1770896231,17749423,28454682,2021-01-22 11:38:00,2021-01-22,70.0,1.0,29.1,47.7,55.6273193359375,37.48570251464844,55.79106903076172,37.54313278198242,Kia Optima,,28.0,87.0,Больше нечего сказать,0
824,1772697115,17875751,28454682,2021-01-22 20:44:00,2021-01-22,150.0,1.0,2.0,5.0,55.79106903076172,37.54313278198242,55.784297822643715,37.5610039383173,Kia Optima,5.0,28.0,307.0,Больше нечего сказать,0
825,1778814975,19542683,28454682,2021-01-24 17:24:00,2021-01-24,10.0,0.0,20.8,23.9,55.934852,37.505669,55.797096252441406,37.53797912597656,Kia Rio,5.0,26.0,262.0,Больше нечего сказать,0
826,1782351455,21131331,28454682,2021-01-25 19:10:00,2021-01-25,10.0,0.0,9.5,20.3,55.6273193359375,37.48570251464844,55.67618601893673,37.52632196992636,Kia Rio,5.0,26.0,150.0,Больше нечего сказать,0
827,1783230803,11711666,28454682,2021-01-26 03:52:00,2021-01-26,20.0,0.0,9.4,15.6,55.676186,37.526322,55.6273193359375,37.48570251464844,Kia Rio,,27.0,16.0,Больше нечего сказать,0
828,1784081691,18356719,28454682,2021-01-26 10:11:00,2021-01-26,10.0,0.0,9.2,17.6,55.570117689296,37.491296008229256,55.6273193359375,37.48570251464844,Kia Rio,,27.0,361.0,Больше нечего сказать,0
829,1786332391,20770631,28454682,2021-01-26 22:24:00,2021-01-26,160.0,1.0,1.2,3.6,55.62731934,37.48570251,55.63062597766147,37.47341103851795,Kia Optima,5.0,27.0,55.0,"Случайно нажала не ту кнопку на одном из вопросов!!! Машина грязная, убитая, водитель без маски. Поведение не корректное - задавал странные вопросы типа «где работаешь?». Манера вождения тоже ужасная - пытался проехать по пешеходной дороге.",1
830,1791084807,21173071,28454682,2021-01-28 11:08:00,2021-01-28,210.0,1.0,16.4,28.0,55.704646999999994,37.654206,55.6625927144412,37.481112666428096,Kia Optima,,29.0,50.0,Больше нечего сказать,0
831,1791262411,168600,28454682,2021-01-28 12:13:00,2021-01-28,0.0,0.0,5.4,9.4,55.662549,37.482081,55.6273193359375,37.48570251464844,Hyundai Sonata,,29.0,44.0,очень вежливый водитель,0
832,1793138571,15309718,28454682,2021-01-28 22:28:00,2021-01-28,110.0,1.0,1.3,3.2,55.62731934,37.48570251,55.63040793565273,37.47348614037037,Kia Optima,5.0,29.0,184.0,Больше нечего сказать,0
833,1802756143,17201191,28454682,2021-01-31 17:49:00,2021-01-31,50.0,0.0,14.1,27.9,55.6273193359375,37.48570251464844,55.707833169380685,37.58826121687889,Kia Optima,,29.0,37.0,"водитель надел маску, после того как я ответила в опросе что водитель без маски! всю дорогу он был в ней! очень аккуратный и вежливый водитель.",0
834,1773328687,21406875,10271518,2021-01-23 00:43:00,2021-01-23,80.0,0.0,3.8,8.5,55.79338631716628,37.692428156733506,55.78064499999999,37.728581,Hyundai Solaris,5.0,41.0,187.0,Больше нечего сказать,0
835,1774909139,18683863,10271518,2021-01-23 14:18:00,2021-01-23,560.0,3.0,5.7,18.3,55.78879545,37.67975396,55.766088631055325,37.60867651551962,Hyundai Solaris,5.0,41.0,142.0,Больше нечего сказать,0
836,1784581799,19912903,10271518,2021-01-26 12:46:00,2021-01-26,10.0,0.0,10.7,28.1,55.79746246,37.53753281,55.79522323608398,37.68424987792969,Skoda Octavia,,40.0,237.0,Больше нечего сказать,0
837,1797669783,10361070,10271518,2021-01-30 08:02:00,2021-01-30,180.0,1.0,6.1,13.1,55.79526138,37.68416977,55.781541000000004,37.745284999999996,Kia Rio,5.0,37.0,6.0,Больше нечего сказать,0
838,1781335447,21987327,293549,2021-01-25 13:21:00,2021-01-25,730.0,1.0,14.2,21.6,55.79257073340221,37.4878540635109,55.73746,37.532886,Hyundai i40,5.0,11.0,54.0,Больше нечего сказать,0
839,1789346143,10865642,293549,2021-01-27 19:58:00,2021-01-27,90.0,0.0,16.7,29.7,55.79259109,37.48784256,55.77058,37.66122,Skoda Octavia,,11.0,400.0,Больше нечего сказать,0
840,1789783459,18672303,293549,2021-01-27 22:28:00,2021-01-27,70.0,0.0,14.4,21.7,55.769772399999994,37.66182201,55.79259109,37.48784256,Skoda Octavia,,11.0,71.0,Больше нечего сказать,0
841,1798401035,18511547,293549,2021-01-30 12:45:00,2021-01-30,170.0,1.0,16.2,21.4,55.792598441288966,37.4878627806902,55.73746,37.532886,Skoda Octavia,5.0,12.0,281.0,Больше нечего сказать,0
842,1776011923,15136778,55437970,2021-01-23 19:36:00,2021-01-23,330.0,1.0,10.8,21.3,55.732127500000004,37.60328993,55.79106799,37.54313347,Kia Optima,5.0,62.0,22.0,Больше нечего сказать,0
843,1779099123,18746087,55437970,2021-01-24 18:56:00,2021-01-24,50.0,0.0,14.8,23.8,55.78989409632242,37.49664567410946,55.77568627,37.65565239,Hyundai Solaris,5.0,61.0,32.0,Больше нечего сказать,0
844,1780883083,10076450,55437970,2021-01-25 10:31:00,2021-01-25,70.0,0.0,4.4,9.4,55.789719299999994,37.4959485,55.797096999999994,37.537981,Kia Optima,1.0,61.0,95.0,Больше нечего сказать,0
845,1784190799,10890242,55437970,2021-01-26 10:43:00,2021-01-26,70.0,1.0,4.5,11.2,55.790116000000005,37.496171999999994,55.79106799,37.54313347,Skoda Octavia,5.0,60.0,64.0,Больше нечего сказать,0
846,1785979707,21507819,55437970,2021-01-26 20:21:00,2021-01-26,50.0,0.0,5.9,14.5,55.79106799,37.54313347,55.790116000000005,37.496171999999994,Ford Galaxy,5.0,60.0,1.0,Больше нечего сказать,0
847,1787509459,13402170,55437970,2021-01-27 10:09:00,2021-01-27,40.0,0.0,4.5,11.1,55.790116000000005,37.496171999999994,55.79106799,37.54313347,Hyundai Elantra,5.0,58.0,90.0,Больше нечего сказать,1
848,1792551479,19515595,55437970,2021-01-28 19:03:00,2021-01-28,1940.0,8.0,5.2,19.4,55.79106799,37.54313347,55.781006000000005,37.601319000000004,Kia Optima,5.0,62.0,32.0,Больше нечего сказать,0
849,1794371119,15489695,55437970,2021-01-29 10:36:00,2021-01-29,60.0,0.0,5.3,9.8,55.78982416200072,37.496747933328145,55.79106799,37.54313347,Kia Optima,5.0,63.0,97.0,Больше нечего сказать,0
850,1772135619,10484410,325183,2021-01-22 18:06:00,2021-01-22,40.0,0.0,11.1,39.2,55.79101943969727,37.5428581237793,55.73329544067383,37.63338088989258,Skoda Octavia,5.0,8.0,58.0,Больше нечего сказать,0
851,1777759419,17461675,325183,2021-01-24 10:40:00,2021-01-24,160.0,1.0,3.3,8.5,55.709959,37.622206,55.73329544067383,37.63338088989258,Kia Optima,5.0,8.0,240.0,Больше нечего сказать,0
852,1779095539,11152422,325183,2021-01-24 18:55:00,2021-01-24,20.0,0.0,4.9,11.6,55.73305511,37.63319778,55.706485,37.623565,Toyota Camry,,8.0,12.0,Больше нечего сказать,0
853,1791439259,10182014,67569987,2021-01-28 13:13:00,2021-01-28,20.0,0.0,14.0,32.2,55.66775894,37.50473404,55.6009249471555,37.624011039733894,Kia Rio,,9.0,325.0,Больше нечего сказать,0
854,1772725667,10442962,22573222,2021-01-22 20:58:00,2021-01-22,60.0,0.0,36.2,64.0,55.79106799,37.54313347,56.028701,37.473376,Skoda Octavia,5.0,23.0,47.0,"Водитель с юмором)))
Но мультиапер",0
855,1776745195,13543610,22573222,2021-01-23 23:20:00,2021-01-23,100.0,0.0,22.7,26.2,55.77462,37.63227,55.876507,37.395703000000005,Hyundai i40,5.0,23.0,115.0,Больше нечего сказать,0
856,1778723151,22020875,22573222,2021-01-24 16:45:00,2021-01-24,50.0,0.0,3.0,8.3,56.01301768,37.48379209,56.028701,37.473376,Volkswagen Polo,5.0,20.0,40.0,Больше нечего сказать,1
857,1782794447,20603407,22573222,2021-01-25 21:49:00,2021-01-25,250.0,1.0,14.0,27.1,55.72520065,37.63436508,55.662362,37.520734999999995,Hyundai i40,5.0,20.0,188.0,Всё хорошо,0
858,1782986631,18183387,22573222,2021-01-25 23:21:00,2021-01-25,60.0,0.0,3.2,9.8,56.01325989,37.48457336,56.028701,37.473376,Hyundai Solaris,,20.0,805.0,Очень вежливый,0
859,1789116811,19966767,22573222,2021-01-27 18:47:00,2021-01-27,150.0,1.0,12.7,34.4,55.79106903,37.54313278,55.725108,37.636156,LADA ВАЗ Vesta,5.0,21.0,366.0,Больше нечего сказать,1
860,1792590243,20002707,22573222,2021-01-28 19:21:00,2021-01-28,0.0,0.0,22.5,57.0,55.79106799,37.54313347,55.657139,37.481594,Skoda Octavia,5.0,21.0,48.0,Больше нечего сказать,0
861,1793344699,21717567,22573222,2021-01-29 00:22:00,2021-01-29,110.0,1.0,14.6,19.7,55.657219999999995,37.48127,55.740738,37.396266,Kia Optima,,20.0,7.0,Больше нечего сказать,0
862,1796997679,18217539,22573222,2021-01-30 00:08:00,2021-01-30,60.0,0.0,36.2,44.4,55.79106799,37.54313347,56.028701,37.473376,Toyota Camry,5.0,,,Больше нечего сказать,0
863,1779086703,14028990,17615558,2021-01-24 18:54:00,2021-01-24,110.0,1.0,7.0,13.5,55.73598732,37.593609,55.762004000000005,37.624218,Kia Cerato,5.0,17.0,109.0,Больше нечего сказать,0
864,1772410775,20140783,8777730,2021-01-22 19:29:00,2021-01-22,100.0,0.0,6.9,21.2,55.79106799,37.54313347,55.792784,37.593865,Kia Ceed,5.0,26.0,157.0,Больше нечего сказать,0
865,1773539303,10208250,8777730,2021-01-23 03:42:00,2021-01-23,70.0,0.0,27.6,30.8,55.79272079,37.59529114,55.626222,37.597784000000004,Opel Astra,5.0,28.0,18.0,Больше нечего сказать,0
866,1789143371,21890575,8777730,2021-01-27 19:14:00,2021-01-27,20.0,0.0,25.1,64.3,55.79106799,37.54313347,55.626222,37.597784000000004,Toyota Camry,5.0,24.0,84.0,Больше нечего сказать,0
867,1790451651,17435375,8777730,2021-01-28 07:50:00,2021-01-28,70.0,0.0,25.6,43.8,55.62659073,37.59774399,55.79106799,37.54313347,Lada Vesta,5.0,24.0,126.0,Больше нечего сказать,1
868,1792413211,21482095,8777730,2021-01-28 18:28:00,2021-01-28,30.0,0.0,26.3,63.5,55.79106799,37.54313347,55.626222,37.597784000000004,Hyundai Sonata,,24.0,196.0,Больше нечего сказать,0
869,1793820251,12969626,8777730,2021-01-29 07:50:00,2021-01-29,80.0,1.0,22.7,42.2,55.62659073,37.59774399,55.79106799,37.54313347,Skoda Rapid,5.0,25.0,411.0,Больше нечего сказать,0
870,1797036303,17264823,8777730,2021-01-30 00:12:00,2021-01-30,30.0,0.0,25.9,30.9,55.79106903,37.54313278,55.626222,37.597784000000004,Kia Ceed,5.0,26.0,4.0,Больше нечего сказать,0
871,1804269519,115894,8777730,2021-02-01 07:53:00,2021-02-01,70.0,0.0,30.6,50.4,55.62659073,37.59774399,55.79106799,37.54313347,Volkswagen Polo,5.0,25.0,302.0,Больше нечего сказать,0
872,1774891955,15461535,14949866,2021-01-23 14:13:00,2021-01-23,90.0,0.0,8.4,18.5,55.6445694,37.52971268,55.70636999999999,37.586657,Ford Focus,,6.0,294.0,Больше нечего сказать,0
873,1775668787,10973378,14949866,2021-01-23 18:00:00,2021-01-23,10.0,0.0,16.6,34.3,55.7615542,37.66279525,55.81740952,37.48886108,Kia Rio,,6.0,269.0,Больше нечего сказать,0
874,1779499315,13484142,14949866,2021-01-24 21:12:00,2021-01-24,10.0,0.0,8.3,11.2,55.7822292261576,37.580712139606476,55.81740952,37.48886108,Kia Ceed,,10.0,268.0,Больше нечего сказать,0
875,1782828539,20944963,14949866,2021-01-25 22:12:00,2021-01-25,40.0,0.0,8.2,10.6,55.78266525,37.57984543,55.81740952,37.48886108,Volkswagen Polo,,10.0,276.0,Больше нечего сказать,0
876,1784560499,19955235,14949866,2021-01-26 12:45:00,2021-01-26,0.0,0.0,2.6,6.2,55.81733428206569,37.4891110137105,55.811987,37.497581,Hyundai Solaris,5.0,10.0,456.0,Больше нечего сказать,0
877,1786208687,10751934,14949866,2021-01-26 21:33:00,2021-01-26,40.0,0.0,1.6,3.8,55.821606,37.496134999999995,55.81740952,37.48886108,Kia Rio,5.0,10.0,86.0,Больше нечего сказать,0
878,1789476363,17907211,14949866,2021-01-27 20:37:00,2021-01-27,0.0,0.0,9.0,11.4,55.81740952,37.48886108,55.78266525,37.57984543,Hyundai Solaris,5.0,14.0,357.0,Больше нечего сказать,0
879,1789728943,10252430,14949866,2021-01-27 22:03:00,2021-01-27,40.0,0.0,8.2,11.3,55.78266525,37.57984543,55.81740952,37.48886108,Volkswagen Polo,5.0,14.0,331.0,Больше нечего сказать,0
880,1802028335,14825434,14949866,2021-01-31 13:19:00,2021-01-31,110.0,0.0,7.3,11.2,55.790856000000005,37.534189000000005,55.81740952,37.48886108,Hyundai Solaris,5.0,19.0,307.0,Больше нечего сказать,0
881,1798599055,18848103,17440786,2021-01-30 14:07:00,2021-01-30,1130.0,5.0,8.0,13.9,55.553165855062815,37.464812211692326,55.606056,37.49118,Volkswagen Polo,,15.0,416.0,Высадил в удобном месте из-за пробок,0
882,1798814399,17368159,17440786,2021-01-30 15:18:00,2021-01-30,990.0,5.0,3.7,8.5,55.605962,37.491081,55.618784,37.508348,Kia Rio,5.0,15.0,273.0,Больше нечего сказать,0
883,1779264735,21660759,20695742,2021-01-24 19:47:00,2021-01-24,110.0,0.0,5.6,12.4,55.66852261549289,37.858928292989724,55.678727,37.894894,Kia Rio,5.0,13.0,147.0,Мат на все,0
884,1779456383,16075795,20695742,2021-01-24 21:04:00,2021-01-24,170.0,1.0,6.0,11.5,55.678059478729075,37.8950522840023,55.66812515,37.8586998,Hyundai Solaris,,13.0,260.0,Больше нечего сказать,0
885,1785928687,22188959,20695742,2021-01-26 20:11:00,2021-01-26,50.0,0.0,31.2,44.2,55.79106799,37.54313347,55.66812515,37.8586998,Ford Focus,5.0,15.0,6.0,Больше нечего сказать,0
886,1787245523,20018255,20695742,2021-01-27 08:50:00,2021-01-27,160.0,1.0,28.9,61.8,55.66864395,37.859088899999996,55.79106799,37.54313347,Ford Focus,5.0,17.0,272.0,Больше нечего сказать,0
887,1789330599,21710171,20695742,2021-01-27 20:00:00,2021-01-27,80.0,0.0,14.7,27.9,55.79106799,37.54313347,55.795477000000005,37.495363,Toyota Camry,5.0,17.0,36.0,Водитель очень дружелюбный),0
888,1790912291,22234287,20695742,2021-01-28 10:13:00,2021-01-28,40.0,0.0,29.6,68.0,55.66855684058078,37.85912543535233,55.79106799,37.54313347,Kia Optima,5.0,19.0,2.0,Больше нечего сказать,0
889,1792670595,21672387,20695742,2021-01-28 19:44:00,2021-01-28,1320.0,11.0,6.1,19.3,55.79106799,37.54313347,55.770402000000004,37.596971999999994,Kia Optima,5.0,19.0,199.0,Больше нечего сказать,0
890,1793323743,22010939,20695742,2021-01-29 00:12:00,2021-01-29,100.0,0.0,29.6,38.1,55.770152177478025,37.59726505726576,55.689131,37.867436,Kia Rio,5.0,20.0,17.0,Больше нечего сказать,0
891,1794199115,18999983,20695742,2021-01-29 09:51:00,2021-01-29,0.0,0.0,30.0,57.9,55.66859055,37.85906601,55.79106799,37.54313347,Kia Ceed,5.0,20.0,110.0,Больше нечего сказать,0
892,1795935127,19144427,20695742,2021-01-29 18:55:00,2021-01-29,140.0,1.0,30.1,52.5,55.79106799,37.54313347,55.66850280761719,37.85895919799805,Skoda Octavia,5.0,20.0,105.0,Больше нечего сказать,1
893,1772825351,18075283,17529042,2021-01-22 21:22:00,2021-01-22,1600.0,5.0,4.2,8.7,55.79106799,37.54313347,55.78469467,37.57677078,Toyota Camry,5.0,11.0,143.0,Больше нечего сказать,0
894,1779277915,1417,17529042,2021-01-24 19:58:00,2021-01-24,810.0,3.0,7.7,17.2,55.78469467,37.57677078,55.766707999999994,37.624534000000004,Chevrolet Orlando,,10.0,293.0,Больше нечего сказать,0
895,1779808363,19079895,17529042,2021-01-24 23:51:00,2021-01-24,1600.0,5.0,4.2,6.8,55.75674665,37.61507222,55.78469467,37.57677078,Skoda Octavia,,10.0,363.0,Больше нечего сказать,0
896,1780959555,16273243,17529042,2021-01-25 10:57:00,2021-01-25,40.0,0.0,12.0,25.2,55.78469467,37.57677078,55.725519999999996,37.526503000000005,Skoda Octavia,5.0,12.0,283.0,Маска спущена,0
897,1791124103,21319211,17529042,2021-01-28 11:22:00,2021-01-28,50.0,0.0,12.2,28.0,55.78469467,37.57677078,55.752216000000004,37.671046999999994,Skoda Octavia,,13.0,69.0,Больше нечего сказать,0
898,1796016479,20173155,17529042,2021-01-29 19:15:00,2021-01-29,610.0,4.0,6.4,20.4,55.78469467,37.57677078,55.768824,37.62281,Kia Rio,,14.0,340.0,Больше нечего сказать,0
899,1799610807,18515167,17529042,2021-01-30 18:54:00,2021-01-30,10.0,0.0,10.2,30.2,55.78469467,37.57677078,55.73209,37.62994003,Kia Ceed,,15.0,422.0,Больше нечего сказать,0
900,1800488095,19844275,17529042,2021-01-30 23:10:00,2021-01-30,1600.0,6.0,9.1,17.9,55.73209,37.62994003,55.78469467,37.57677078,Kia Optima,,15.0,23.0,Больше нечего сказать,0
901,1772660595,18328927,17871074,2021-01-22 20:33:00,2021-01-22,20.0,0.0,3.7,9.8,55.77376497369757,37.58557029068471,55.76133000000001,37.586749,Kia Optima,5.0,14.0,261.0,Больше нечего сказать,0
902,1775514727,10846566,17871074,2021-01-23 17:20:00,2021-01-23,110.0,1.0,8.2,18.8,55.7808165,37.57710435,55.807598,37.633503000000005,Kia Ceed,5.0,15.0,78.0,Больше нечего сказать,0
903,1776957011,21985323,17871074,2021-01-24 01:02:00,2021-01-24,20.0,0.0,5.5,9.7,55.7899184130787,37.52521254122257,55.780834999999996,37.577565,Kia Optima,,18.0,5.0,Больше нечего сказать,0
904,1779150195,19478427,17871074,2021-01-24 19:08:00,2021-01-24,10.0,0.0,4.4,8.5,55.7808165,37.57710435,55.791116,37.531588,Skoda Octavia,,18.0,195.0,Больше нечего сказать,0
905,1779578443,21757683,17871074,2021-01-24 21:45:00,2021-01-24,20.0,0.0,4.5,7.5,55.791102,37.531498,55.780834999999996,37.577565,Kia Optima,5.0,18.0,98.0,Больше нечего сказать,0
906,1793425611,21873135,17871074,2021-01-29 01:56:00,2021-01-29,520.0,2.0,56.4,70.6,55.55450058,37.46681835,55.920514000000004,37.555648,Hyundai Solaris,,18.0,107.0,Больше нечего сказать,0
907,1800564707,20226,17871074,2021-01-30 23:37:00,2021-01-30,20.0,0.0,3.5,6.8,55.771164933272544,37.61094767600297,55.780834999999996,37.577565,Hyundai i40,5.0,19.0,7.0,Очень приятный водитель,0
908,1784294499,15695731,7329844,2021-01-26 11:14:00,2021-01-26,30.0,0.0,11.4,18.7,55.80049,37.48069,55.86333847,37.4926796,Toyota Camry,,4.0,86.0,Больше нечего сказать,0
909,1800260539,13758878,7329844,2021-01-30 22:06:00,2021-01-30,30.0,0.0,12.8,19.4,55.809829,37.463115,55.86333847,37.4926796,Skoda Octavia,,5.0,132.0,Машина в оклейке Яндекса,0
910,1772588891,20863291,24288682,2021-01-22 20:20:00,2021-01-22,300.0,2.0,10.5,22.6,55.77428055,37.69448853,55.794862,37.795244,MercedesBenz EClass,,7.0,110.0,Хороший водитель,0
911,1773519239,10440854,24288682,2021-01-23 03:14:00,2021-01-23,40.0,0.0,15.4,28.1,55.79444089,37.79492307,55.812793000000006,37.638816999999996,Kia Optima,,8.0,43.0,Больше нечего сказать,0
912,1786136571,21910267,24288682,2021-01-26 21:07:00,2021-01-26,10.0,0.0,3.8,8.4,55.74353295,37.56793474,55.75553299999999,37.601465000000005,Kia Optima,5.0,6.0,55.0,Больше нечего сказать,0
913,1772595327,21962335,5372660,2021-01-22 20:50:00,2021-01-22,250.0,1.0,20.1,30.1,55.92540557234602,37.397561520338066,55.83948898,37.53030777,Skoda Octavia,5.0,49.0,3.0,"Хороший водитель, поездка была приятная",0
914,1773940015,15127438,5372660,2021-01-23 08:40:00,2021-01-23,40.0,0.0,14.8,22.0,55.83948898,37.53030777,55.92567062,37.39756012,Skoda Octavia,5.0,51.0,86.0,Больше нечего сказать,0
915,1775475643,21962335,5372660,2021-01-23 17:55:00,2021-01-23,120.0,1.0,26.2,39.8,55.925497804498775,37.397569231688976,55.793138,37.592869,Skoda Octavia,5.0,51.0,10.0,"Все супер, водитель отличный",0
916,1776800575,19972471,5372660,2021-01-23 23:51:00,2021-01-23,80.0,0.0,9.2,13.6,55.793409999999994,37.59248,55.83948898,37.53030777,Toyota Corolla,1.0,51.0,15.0,С эти водителем поездка была хорошая,0
917,1776940207,15229870,5372660,2021-01-24 00:48:00,2021-01-24,260.0,1.0,5.8,12.8,55.83887918,37.53055,55.802698820127524,37.56546277552843,Skoda Octavia,5.0,52.0,544.0,Больше нечего сказать,0
918,1778320735,13578958,5372660,2021-01-24 14:21:00,2021-01-24,80.0,0.0,15.5,20.8,55.732899399999994,37.4626737,55.797096999999994,37.537981,Kia Optima,1.0,52.0,242.0,Больше нечего сказать,0
919,1778406303,12334034,5372660,2021-01-24 14:52:00,2021-01-24,80.0,0.0,7.9,13.1,55.79746246,37.53753281,55.83948898,37.53030777,Toyota Camry,5.0,52.0,59.0,Больше нечего сказать,0
920,1780977603,20839671,5372660,2021-01-25 11:05:00,2021-01-25,110.0,0.0,7.8,14.2,55.79746279,37.5375335,55.83948898,37.53030777,Skoda Octavia,5.0,55.0,78.0,Все ок,0
921,1783712559,19986115,5372660,2021-01-26 08:23:00,2021-01-26,50.0,0.0,14.8,29.2,55.83943896992604,37.530175298452384,55.92567062,37.39756012,Skoda Octavia,5.0,56.0,11.0,Больше нечего сказать,0
922,1784850675,18602187,5372660,2021-01-26 14:19:00,2021-01-26,10.0,0.0,34.6,52.7,55.751525,37.413884,55.99546084643259,37.327356711030006,Hyundai Solaris,5.0,56.0,39.0,Больше нечего сказать,0
923,1785526099,10090418,5372660,2021-01-26 20:50:00,2021-01-26,260.0,1.0,31.0,41.1,55.925311461511725,37.397558502852924,55.751525,37.413884,Ford Focus,5.0,56.0,33.0,Больше нечего сказать,0
924,1787172419,17999523,5372660,2021-01-27 08:39:00,2021-01-27,30.0,0.0,14.8,30.6,55.83943558,37.53010559,55.92567062,37.39756012,Skoda Octavia,5.0,58.0,96.0,Больше нечего сказать,0
925,1789554563,20273231,5372660,2021-01-27 21:11:00,2021-01-27,40.0,0.0,11.1,14.2,55.92567062,37.39756012,55.88158035,37.48888397,Hyundai Solaris,5.0,58.0,,Больше нечего сказать,0
926,1789999183,10734682,5372660,2021-01-28 00:35:00,2021-01-28,30.0,0.0,9.8,22.6,55.884660399999994,37.49037792,55.84284973,37.55083847,Kia Optima,,59.0,6.0,Больше нечего сказать,0
927,1780354351,21135031,8942022,2021-01-25 07:43:00,2021-01-25,10.0,0.0,4.9,8.5,55.7092419524515,37.8955065831542,55.73457871522274,37.85508468747139,Hyundai Solaris,5.0,22.0,347.0,Больше нечего сказать,0
928,1780458255,20707827,8942022,2021-01-25 08:22:00,2021-01-25,1410.0,2.0,17.6,30.4,55.70380402,37.47090912,55.797462463378906,37.53753280639648,Hyundai Solaris,5.0,22.0,184.0,Больше нечего сказать,1
929,1783631031,17307547,8942022,2021-01-26 07:53:00,2021-01-26,30.0,0.0,4.9,9.3,55.709249508136864,37.89549987763166,55.73457871522274,37.85508468747139,Kia Rio,5.0,25.0,424.0,Больше нечего сказать,0
